d_cp	valid	CVEGEO	CVE_ENT	CVE_MUN	NOMGEO
51054	TRUE	15032	15	032	Donato Guerra
51057	TRUE	15032	15	032	Donato Guerra
51043	TRUE	15032	15	032	Donato Guerra
51046	TRUE	15032	15	032	Donato Guerra
51050	TRUE	15032	15	032	Donato Guerra
54650	TRUE	15095	15	095	Tepotzotlán
54654	TRUE	15095	15	095	Tepotzotlán
54655	TRUE	15095	15	095	Tepotzotlán
52694	TRUE	15043	15	043	Xalatlaco
55853	TRUE	15075	15	075	San Martín de las Pirámides
55800	TRUE	15092	15	092	Teotihuacán
55804	TRUE	15092	15	092	Teotihuacán
52685	TRUE	15043	15	043	Xalatlaco
51104	TRUE	15078	15	078	Santo Tomás
56314	TRUE	15011	15	011	Atenco
56303	TRUE	15011	15	011	Atenco
56315	TRUE	15011	15	011	Atenco
52684	TRUE	15043	15	043	Xalatlaco
52688	TRUE	15043	15	043	Xalatlaco
52689	TRUE	15043	15	043	Xalatlaco
52690	TRUE	15043	15	043	Xalatlaco
52697	TRUE	15043	15	043	Xalatlaco
52693	TRUE	15043	15	043	Xalatlaco
52695	TRUE	15043	15	043	Xalatlaco
52696	TRUE	15043	15	043	Xalatlaco
52683	TRUE	15043	15	043	Xalatlaco
54614	TRUE	15095	15	095	Tepotzotlán
54605	TRUE	15095	15	095	Tepotzotlán
54487	TRUE	15038	15	038	Isidro Fabela
54486	TRUE	15038	15	038	Isidro Fabela
54488	TRUE	15038	15	038	Isidro Fabela
54489	TRUE	15038	15	038	Isidro Fabela
54484	TRUE	15038	15	038	Isidro Fabela
54483	TRUE	15038	15	038	Isidro Fabela
52769	TRUE	15037	15	037	Huixquilucan
54490	TRUE	15038	15	038	Isidro Fabela
52234	TRUE	15018	15	018	Calimaya
52235	TRUE	15018	15	018	Calimaya
54495	TRUE	15038	15	038	Isidro Fabela
52236	TRUE	15018	15	018	Calimaya
52503	TRUE	15012	15	012	Atizapán
52666	TRUE	15101	15	101	Tianguistenco
56317	TRUE	15011	15	011	Atenco
52668	TRUE	15101	15	101	Tianguistenco
52664	TRUE	15101	15	101	Tianguistenco
52665	TRUE	15101	15	101	Tianguistenco
52667	TRUE	15101	15	101	Tianguistenco
52614	TRUE	15101	15	101	Tianguistenco
52507	TRUE	15012	15	012	Atizapán
56310	TRUE	15011	15	011	Atenco
54610	TRUE	15095	15	095	Tepotzotlán
52655	TRUE	15101	15	101	Tianguistenco
52646	TRUE	15101	15	101	Tianguistenco
52647	TRUE	15101	15	101	Tianguistenco
52657	TRUE	15101	15	101	Tianguistenco
51953	TRUE	15107	15	107	Tonatico
52656	TRUE	15101	15	101	Tianguistenco
54600	TRUE	15095	15	095	Tepotzotlán
54935	TRUE	15109	15	109	Tultitlán
52658	TRUE	15101	15	101	Tianguistenco
52643	TRUE	15101	15	101	Tianguistenco
52663	TRUE	15101	15	101	Tianguistenco
50604	TRUE	15064	15	064	El Oro
53458	TRUE	15057	15	057	Naucalpan de Juárez
51954	TRUE	15107	15	107	Tonatico
54938	TRUE	15109	15	109	Tultitlán
50627	TRUE	15064	15	064	El Oro
50636	TRUE	15064	15	064	El Oro
50634	TRUE	15064	15	064	El Oro
50626	TRUE	15064	15	064	El Oro
50637	TRUE	15064	15	064	El Oro
50615	TRUE	15064	15	064	El Oro
50601	TRUE	15064	15	064	El Oro
50617	TRUE	15064	15	064	El Oro
50614	TRUE	15064	15	064	El Oro
50613	TRUE	15064	15	064	El Oro
50635	TRUE	15064	15	064	El Oro
53400	TRUE	15057	15	057	Naucalpan de Juárez
53404	TRUE	15057	15	057	Naucalpan de Juárez
53403	TRUE	15057	15	057	Naucalpan de Juárez
54033	TRUE	15104	15	104	Tlalnepantla de Baz
50780	TRUE	15042	15	042	Ixtlahuaca
54616	TRUE	15095	15	095	Tepotzotlán
54030	TRUE	15104	15	104	Tlalnepantla de Baz
52644	TRUE	15101	15	101	Tianguistenco
54160	TRUE	15104	15	104	Tlalnepantla de Baz
50250	TRUE	15106	15	106	Toluca
50255	TRUE	15106	15	106	Toluca
50295	TRUE	15106	15	106	Toluca
51373	TRUE	15118	15	118	Zinacantepec
55796	TRUE	15059	15	059	Nextlalpan
55883	TRUE	15002	15	002	Acolman
56343	TRUE	15031	15	031	Chimalhuacán
56512	TRUE	15070	15	070	La Paz
50753	TRUE	15042	15	042	Ixtlahuaca
54220	TRUE	15071	15	071	Polotitlán
55924	TRUE	15065	15	065	Otumba
55930	TRUE	15065	15	065	Otumba
54234	TRUE	15071	15	071	Polotitlán
54225	TRUE	15071	15	071	Polotitlán
55816	TRUE	15092	15	092	Teotihuacán
55844	TRUE	15092	15	092	Teotihuacán
54223	TRUE	15071	15	071	Polotitlán
52055	TRUE	15051	15	051	Lerma
54226	TRUE	15071	15	071	Polotitlán
54235	TRUE	15071	15	071	Polotitlán
54264	TRUE	15045	15	045	Jilotepec
50775	TRUE	15042	15	042	Ixtlahuaca
54224	TRUE	15071	15	071	Polotitlán
54204	TRUE	15071	15	071	Polotitlán
54227	TRUE	15071	15	071	Polotitlán
54236	TRUE	15071	15	071	Polotitlán
54239	TRUE	15071	15	071	Polotitlán
54296	TRUE	15079	15	079	Soyaniquilpan de Juárez
55843	TRUE	15092	15	092	Teotihuacán
55806	TRUE	15092	15	092	Teotihuacán
55807	TRUE	15092	15	092	Teotihuacán
55840	TRUE	15092	15	092	Teotihuacán
55845	TRUE	15092	15	092	Teotihuacán
54295	TRUE	15079	15	079	Soyaniquilpan de Juárez
54293	TRUE	15079	15	079	Soyaniquilpan de Juárez
54290	TRUE	15079	15	079	Soyaniquilpan de Juárez
51637	TRUE	15080	15	080	Sultepec
51624	TRUE	15080	15	080	Sultepec
51646	TRUE	15080	15	080	Sultepec
51645	TRUE	15080	15	080	Sultepec
51647	TRUE	15080	15	080	Sultepec
51653	TRUE	15080	15	080	Sultepec
51644	TRUE	15080	15	080	Sultepec
51654	TRUE	15080	15	080	Sultepec
51623	TRUE	15080	15	080	Sultepec
51640	TRUE	15080	15	080	Sultepec
51650	TRUE	15080	15	080	Sultepec
51614	TRUE	15080	15	080	Sultepec
54285	TRUE	15079	15	079	Soyaniquilpan de Juárez
51604	TRUE	15080	15	080	Sultepec
51613	TRUE	15080	15	080	Sultepec
54284	TRUE	15079	15	079	Soyaniquilpan de Juárez
54297	TRUE	15079	15	079	Soyaniquilpan de Juárez
54294	TRUE	15079	15	079	Soyaniquilpan de Juárez
51603	TRUE	15080	15	080	Sultepec
51607	TRUE	15080	15	080	Sultepec
51643	TRUE	15080	15	080	Sultepec
51606	TRUE	15080	15	080	Sultepec
51605	TRUE	15080	15	080	Sultepec
51610	TRUE	15080	15	080	Sultepec
51620	TRUE	15080	15	080	Sultepec
51634	TRUE	15080	15	080	Sultepec
51633	TRUE	15080	15	080	Sultepec
51636	TRUE	15080	15	080	Sultepec
51655	TRUE	15080	15	080	Sultepec
51656	TRUE	15080	15	080	Sultepec
51635	TRUE	15080	15	080	Sultepec
51625	TRUE	15080	15	080	Sultepec
55659	TRUE	15096	15	096	Tequixquiac
55658	TRUE	15096	15	096	Tequixquiac
54330	TRUE	15112	15	112	Villa del Carbón
51864	TRUE	15004	15	004	Almoloya de Alquisiras
51880	TRUE	15004	15	004	Almoloya de Alquisiras
51876	TRUE	15004	15	004	Almoloya de Alquisiras
51870	TRUE	15004	15	004	Almoloya de Alquisiras
51883	TRUE	15004	15	004	Almoloya de Alquisiras
51885	TRUE	15004	15	004	Almoloya de Alquisiras
51726	TRUE	15021	15	021	Coatepec Harinas
51750	TRUE	15021	15	021	Coatepec Harinas
51730	TRUE	15021	15	021	Coatepec Harinas
51734	TRUE	15021	15	021	Coatepec Harinas
54326	TRUE	15112	15	112	Villa del Carbón
54320	TRUE	15112	15	112	Villa del Carbón
51715	TRUE	15021	15	021	Coatepec Harinas
51754	TRUE	15021	15	021	Coatepec Harinas
51713	TRUE	15021	15	021	Coatepec Harinas
51716	TRUE	15021	15	021	Coatepec Harinas
51733	TRUE	15021	15	021	Coatepec Harinas
51703	TRUE	15021	15	021	Coatepec Harinas
51724	TRUE	15021	15	021	Coatepec Harinas
51720	TRUE	15021	15	021	Coatepec Harinas
51705	TRUE	15021	15	021	Coatepec Harinas
51704	TRUE	15021	15	021	Coatepec Harinas
52936	TRUE	15013	15	013	Atizapán de Zaragoza
51786	TRUE	15113	15	113	Villa Guerrero
51753	TRUE	15021	15	021	Coatepec Harinas
51767	TRUE	15113	15	113	Villa Guerrero
52937	TRUE	15013	15	013	Atizapán de Zaragoza
51766	TRUE	15113	15	113	Villa Guerrero
54120	TRUE	15104	15	104	Tlalnepantla de Baz
51787	TRUE	15113	15	113	Villa Guerrero
52485	TRUE	15063	15	063	Ocuilan
52490	TRUE	15063	15	063	Ocuilan
52496	TRUE	15063	15	063	Ocuilan
52486	TRUE	15063	15	063	Ocuilan
52495	TRUE	15063	15	063	Ocuilan
52497	TRUE	15063	15	063	Ocuilan
52483	TRUE	15063	15	063	Ocuilan
52493	TRUE	15063	15	063	Ocuilan
52487	TRUE	15063	15	063	Ocuilan
52494	TRUE	15063	15	063	Ocuilan
53126	TRUE	15057	15	057	Naucalpan de Juárez
51773	TRUE	15113	15	113	Villa Guerrero
53125	TRUE	15057	15	057	Naucalpan de Juárez
52980	TRUE	15013	15	013	Atizapán de Zaragoza
51775	TRUE	15113	15	113	Villa Guerrero
51810	TRUE	15117	15	117	Zacualpan
51850	TRUE	15117	15	117	Zacualpan
51855	TRUE	15117	15	117	Zacualpan
51856	TRUE	15117	15	117	Zacualpan
51857	TRUE	15117	15	117	Zacualpan
51854	TRUE	15117	15	117	Zacualpan
51816	TRUE	15117	15	117	Zacualpan
51825	TRUE	15117	15	117	Zacualpan
51827	TRUE	15117	15	117	Zacualpan
50989	TRUE	15013	15	013	Atizapán de Zaragoza
51815	TRUE	15117	15	117	Zacualpan
51814	TRUE	15117	15	117	Zacualpan
51777	TRUE	15113	15	113	Villa Guerrero
53658	TRUE	15057	15	057	Naucalpan de Juárez
51813	TRUE	15117	15	117	Zacualpan
51820	TRUE	15117	15	117	Zacualpan
51817	TRUE	15117	15	117	Zacualpan
51537	TRUE	15008	15	008	Amatepec
51533	TRUE	15008	15	008	Amatepec
51523	TRUE	15008	15	008	Amatepec
51526	TRUE	15008	15	008	Amatepec
51559	TRUE	15105	15	105	Tlatlaya
51554	TRUE	15105	15	105	Tlatlaya
51558	TRUE	15105	15	105	Tlatlaya
51553	TRUE	15105	15	105	Tlatlaya
51556	TRUE	15105	15	105	Tlatlaya
51543	TRUE	15008	15	008	Amatepec
51545	TRUE	15008	15	008	Amatepec
51544	TRUE	15008	15	008	Amatepec
51535	TRUE	15008	15	008	Amatepec
51540	TRUE	15008	15	008	Amatepec
52246	TRUE	15027	15	027	Chapultepec
52245	TRUE	15027	15	027	Chapultepec
52247	TRUE	15027	15	027	Chapultepec
51826	TRUE	15117	15	117	Zacualpan
52290	TRUE	15073	15	073	San Antonio la Isla
52283	TRUE	15073	15	073	San Antonio la Isla
52284	TRUE	15073	15	073	San Antonio la Isla
52296	TRUE	15073	15	073	San Antonio la Isla
52294	TRUE	15073	15	073	San Antonio la Isla
52293	TRUE	15073	15	073	San Antonio la Isla
52297	TRUE	15073	15	073	San Antonio la Isla
52295	TRUE	15073	15	073	San Antonio la Isla
52365	TRUE	15072	15	072	Rayón
52369	TRUE	15072	15	072	Rayón
52545	TRUE	15006	15	006	Almoloya del Río
52546	TRUE	15006	15	006	Almoloya del Río
52584	TRUE	15098	15	098	Texcalyacac
52577	TRUE	15098	15	098	Texcalyacac
52575	TRUE	15098	15	098	Texcalyacac
52574	TRUE	15098	15	098	Texcalyacac
52580	TRUE	15098	15	098	Texcalyacac
52585	TRUE	15098	15	098	Texcalyacac
52583	TRUE	15098	15	098	Texcalyacac
52579	TRUE	15098	15	098	Texcalyacac
52576	TRUE	15098	15	098	Texcalyacac
52466	TRUE	15052	15	052	Malinalco
52463	TRUE	15052	15	052	Malinalco
52444	TRUE	15052	15	052	Malinalco
52443	TRUE	15052	15	052	Malinalco
52477	TRUE	15052	15	052	Malinalco
52475	TRUE	15052	15	052	Malinalco
52467	TRUE	15052	15	052	Malinalco
52470	TRUE	15052	15	052	Malinalco
52473	TRUE	15052	15	052	Malinalco
52460	TRUE	15052	15	052	Malinalco
52464	TRUE	15052	15	052	Malinalco
52465	TRUE	15052	15	052	Malinalco
52476	TRUE	15052	15	052	Malinalco
54376	TRUE	15026	15	026	Chapa de Mota
54375	TRUE	15026	15	026	Chapa de Mota
54387	TRUE	15026	15	026	Chapa de Mota
54384	TRUE	15026	15	026	Chapa de Mota
54373	TRUE	15026	15	026	Chapa de Mota
54365	TRUE	15026	15	026	Chapa de Mota
54383	TRUE	15026	15	026	Chapa de Mota
54380	TRUE	15026	15	026	Chapa de Mota
54367	TRUE	15026	15	026	Chapa de Mota
54366	TRUE	15026	15	026	Chapa de Mota
53110	TRUE	15057	15	057	Naucalpan de Juárez
51485	TRUE	15077	15	077	San Simón de Guerrero
54364	TRUE	15026	15	026	Chapa de Mota
54360	TRUE	15026	15	026	Chapa de Mota
54374	TRUE	15026	15	026	Chapa de Mota
54363	TRUE	15026	15	026	Chapa de Mota
56794	TRUE	15089	15	089	Tenango del Aire
56793	TRUE	15089	15	089	Tenango del Aire
54343	TRUE	15112	15	112	Villa del Carbón
50750	TRUE	15042	15	042	Ixtlahuaca
52649	TRUE	15101	15	101	Tianguistenco
52654	TRUE	15101	15	101	Tianguistenco
55978	TRUE	15061	15	061	Nopaltepec
55976	TRUE	15061	15	061	Nopaltepec
54494	TRUE	15038	15	038	Isidro Fabela
56395	TRUE	15029	15	029	Chicoloapan
54485	TRUE	15038	15	038	Isidro Fabela
54493	TRUE	15038	15	038	Isidro Fabela
56397	TRUE	15029	15	029	Chicoloapan
52653	TRUE	15101	15	101	Tianguistenco
51779	TRUE	15113	15	113	Villa Guerrero
51725	TRUE	15021	15	021	Coatepec Harinas
52417	TRUE	15088	15	088	Tenancingo
51789	TRUE	15113	15	113	Villa Guerrero
51735	TRUE	15021	15	021	Coatepec Harinas
55614	TRUE	15120	15	120	Zumpango
55635	TRUE	15120	15	120	Zumpango
51355	TRUE	15118	15	118	Zinacantepec
51357	TRUE	15118	15	118	Zinacantepec
51957	TRUE	15107	15	107	Tonatico
50100	TRUE	15106	15	106	Toluca
55634	TRUE	15120	15	120	Zumpango
51324	TRUE	15086	15	086	Temascaltepec
51905	TRUE	15040	15	040	Ixtapan de la Sal
56200	TRUE	15099	15	099	Texcoco
53698	TRUE	15057	15	057	Naucalpan de Juárez
50633	TRUE	15064	15	064	El Oro
54602	TRUE	15095	15	095	Tepotzotlán
54604	TRUE	15095	15	095	Tepotzotlán
54603	TRUE	15095	15	095	Tepotzotlán
51412	TRUE	15082	15	082	Tejupilco
50860	TRUE	15087	15	087	Temoaya
50865	TRUE	15087	15	087	Temoaya
56589	TRUE	15039	15	039	Ixtapaluca
50866	TRUE	15087	15	087	Temoaya
55067	TRUE	15033	15	033	Ecatepec de Morelos
50867	TRUE	15087	15	087	Temoaya
52080	TRUE	15067	15	067	Otzolotepec
54667	TRUE	15095	15	095	Tepotzotlán
54615	TRUE	15095	15	095	Tepotzotlán
55955	TRUE	15016	15	016	Axapusco
55956	TRUE	15016	15	016	Axapusco
55023	TRUE	15033	15	033	Ecatepec de Morelos
54607	TRUE	15095	15	095	Tepotzotlán
52230	TRUE	15018	15	018	Calimaya
50285	TRUE	15106	15	106	Toluca
54608	TRUE	15095	15	095	Tepotzotlán
56643	TRUE	15025	15	025	Chalco
54653	TRUE	15095	15	095	Tepotzotlán
52387	TRUE	15049	15	049	Joquicingo
55763	TRUE	15081	15	081	Tecámac
50284	TRUE	15106	15	106	Toluca
56885	TRUE	15094	15	094	Tepetlixpa
54957	TRUE	15109	15	109	Tultitlán
50273	TRUE	15106	15	106	Toluca
54948	TRUE	15109	15	109	Tultitlán
56105	TRUE	15099	15	099	Texcoco
52253	TRUE	15027	15	027	Chapultepec
54609	TRUE	15095	15	095	Tepotzotlán
52254	TRUE	15027	15	027	Chapultepec
50168	TRUE	15106	15	106	Toluca
52120	TRUE	15076	15	076	San Mateo Atenco
54836	TRUE	15024	15	024	Cuautitlán
54835	TRUE	15024	15	024	Cuautitlán
52033	TRUE	15051	15	051	Lerma
52144	TRUE	15054	15	054	Metepec
52605	TRUE	15101	15	101	Tianguistenco
52110	TRUE	15051	15	051	Lerma
52613	TRUE	15101	15	101	Tianguistenco
52005	TRUE	15051	15	051	Lerma
52000	TRUE	15051	15	051	Lerma
51350	TRUE	15118	15	118	Zinacantepec
51353	TRUE	15118	15	118	Zinacantepec
54055	TRUE	15104	15	104	Tlalnepantla de Baz
53320	TRUE	15057	15	057	Naucalpan de Juárez
53329	TRUE	15057	15	057	Naucalpan de Juárez
53340	TRUE	15057	15	057	Naucalpan de Juárez
53348	TRUE	15057	15	057	Naucalpan de Juárez
53378	TRUE	15057	15	057	Naucalpan de Juárez
52789	TRUE	15037	15	037	Huixquilucan
53910	TRUE	15057	15	057	Naucalpan de Juárez
54173	TRUE	15104	15	104	Tlalnepantla de Baz
55783	TRUE	15044	15	044	Jaltenco
52775	TRUE	15037	15	037	Huixquilucan
54712	TRUE	15121	15	121	Cuautitlán Izcalli
53398	TRUE	15057	15	057	Naucalpan de Juárez
50060	TRUE	15106	15	106	Toluca
50026	TRUE	15106	15	106	Toluca
55060	TRUE	15033	15	033	Ecatepec de Morelos
57465	TRUE	15058	15	058	Nezahualcóyotl
57610	TRUE	15058	15	058	Nezahualcóyotl
56420	TRUE	15070	15	070	La Paz
51800	TRUE	15117	15	117	Zacualpan
57630	TRUE	15058	15	058	Nezahualcóyotl
57710	TRUE	15058	15	058	Nezahualcóyotl
57720	TRUE	15058	15	058	Nezahualcóyotl
57730	TRUE	15058	15	058	Nezahualcóyotl
57740	TRUE	15058	15	058	Nezahualcóyotl
57750	TRUE	15058	15	058	Nezahualcóyotl
57620	TRUE	15058	15	058	Nezahualcóyotl
55637	TRUE	15120	15	120	Zumpango
55644	TRUE	15120	15	120	Zumpango
57120	TRUE	15058	15	058	Nezahualcóyotl
57140	TRUE	15058	15	058	Nezahualcóyotl
57158	TRUE	15058	15	058	Nezahualcóyotl
57170	TRUE	15058	15	058	Nezahualcóyotl
57430	TRUE	15058	15	058	Nezahualcóyotl
57425	TRUE	15058	15	058	Nezahualcóyotl
52075	TRUE	15115	15	115	Xonacatlán
52064	TRUE	15115	15	115	Xonacatlán
54026	TRUE	15104	15	104	Tlalnepantla de Baz
56619	TRUE	15122	15	122	Valle de Chalco Solidaridad
54100	TRUE	15104	15	104	Tlalnepantla de Baz
54142	TRUE	15104	15	104	Tlalnepantla de Baz
54172	TRUE	15104	15	104	Tlalnepantla de Baz
55330	TRUE	15033	15	033	Ecatepec de Morelos
55390	TRUE	15033	15	033	Ecatepec de Morelos
56610	TRUE	15122	15	122	Valle de Chalco Solidaridad
55290	TRUE	15033	15	033	Ecatepec de Morelos
56604	TRUE	15025	15	025	Chalco
56609	TRUE	15025	15	025	Chalco
56556	TRUE	15039	15	039	Ixtapaluca
56608	TRUE	15025	15	025	Chalco
56605	TRUE	15025	15	025	Chalco
56641	TRUE	15025	15	025	Chalco
56625	TRUE	15025	15	025	Chalco
56616	TRUE	15122	15	122	Valle de Chalco Solidaridad
56606	TRUE	15025	15	025	Chalco
56696	TRUE	15022	15	022	Cocotitlán
56694	TRUE	15022	15	022	Cocotitlán
56695	TRUE	15022	15	022	Cocotitlán
56685	TRUE	15022	15	022	Cocotitlán
56860	TRUE	15050	15	050	Juchitepec
56870	TRUE	15050	15	050	Juchitepec
56865	TRUE	15050	15	050	Juchitepec
57200	TRUE	15058	15	058	Nezahualcóyotl
56268	TRUE	15099	15	099	Texcoco
56954	TRUE	15009	15	009	Amecameca
56913	TRUE	15009	15	009	Amecameca
56904	TRUE	15009	15	009	Amecameca
56353	TRUE	15031	15	031	Chimalhuacán
56905	TRUE	15009	15	009	Amecameca
56920	TRUE	15009	15	009	Amecameca
56900	TRUE	15009	15	009	Amecameca
50540	TRUE	15102	15	102	Timilpan
56366	TRUE	15031	15	031	Chimalhuacán
56935	TRUE	15009	15	009	Amecameca
56330	TRUE	15031	15	031	Chimalhuacán
56387	TRUE	15029	15	029	Chicoloapan
56384	TRUE	15029	15	029	Chicoloapan
56985	TRUE	15015	15	015	Atlautla
56370	TRUE	15029	15	029	Chicoloapan
56960	TRUE	15009	15	009	Amecameca
56744	TRUE	15103	15	103	Tlalmanalco
56963	TRUE	15015	15	015	Atlautla
56965	TRUE	15015	15	015	Atlautla
56528	TRUE	15031	15	031	Chimalhuacán
52755	TRUE	15062	15	062	Ocoyoacac
57940	TRUE	15058	15	058	Nezahualcóyotl
52757	TRUE	15062	15	062	Ocoyoacac
56170	TRUE	15099	15	099	Texcoco
57718	TRUE	15058	15	058	Nezahualcóyotl
57460	TRUE	15058	15	058	Nezahualcóyotl
57820	TRUE	15058	15	058	Nezahualcóyotl
57900	TRUE	15058	15	058	Nezahualcóyotl
57950	TRUE	15058	15	058	Nezahualcóyotl
54250	TRUE	15045	15	045	Jilotepec
56266	TRUE	15099	15	099	Texcoco
56257	TRUE	15099	15	099	Texcoco
56226	TRUE	15099	15	099	Texcoco
54257	TRUE	15045	15	045	Jilotepec
56390	TRUE	15029	15	029	Chicoloapan
56375	TRUE	15029	15	029	Chicoloapan
56150	TRUE	15099	15	099	Texcoco
56205	TRUE	15099	15	099	Texcoco
52377	TRUE	15049	15	049	Joquicingo
56100	TRUE	15099	15	099	Texcoco
56110	TRUE	15099	15	099	Texcoco
56235	TRUE	15099	15	099	Texcoco
56120	TRUE	15099	15	099	Texcoco
56056	TRUE	15069	15	069	Papalotla
52797	TRUE	15037	15	037	Huixquilucan
56036	TRUE	15028	15	028	Chiautla
54831	TRUE	15024	15	024	Cuautitlán
54970	TRUE	15108	15	108	Tultepec
54880	TRUE	15053	15	053	Melchor Ocampo
56010	TRUE	15100	15	100	Tezoyuca
56040	TRUE	15028	15	028	Chiautla
56020	TRUE	15100	15	100	Tezoyuca
56215	TRUE	15099	15	099	Texcoco
56055	TRUE	15069	15	069	Papalotla
56304	TRUE	15011	15	011	Atenco
56273	TRUE	15030	15	030	Chiconcuac
56995	TRUE	15034	15	034	Ecatzingo
56997	TRUE	15034	15	034	Ecatzingo
56950	TRUE	15009	15	009	Amecameca
56765	TRUE	15017	15	017	Ayapango
56775	TRUE	15017	15	017	Ayapango
56983	TRUE	15015	15	015	Atlautla
56867	TRUE	15050	15	050	Juchitepec
56795	TRUE	15089	15	089	Tenango del Aire
56787	TRUE	15089	15	089	Tenango del Aire
56786	TRUE	15089	15	089	Tenango del Aire
56773	TRUE	15017	15	017	Ayapango
56785	TRUE	15089	15	089	Tenango del Aire
56766	TRUE	15017	15	017	Ayapango
56769	TRUE	15017	15	017	Ayapango
56735	TRUE	15103	15	103	Tlalmanalco
56747	TRUE	15103	15	103	Tlalmanalco
56736	TRUE	15103	15	103	Tlalmanalco
55078	TRUE	15033	15	033	Ecatepec de Morelos
55128	TRUE	15033	15	033	Ecatepec de Morelos
55129	TRUE	15033	15	033	Ecatepec de Morelos
55744	TRUE	15081	15	081	Tecámac
55745	TRUE	15081	15	081	Tecámac
55754	TRUE	15081	15	081	Tecámac
50527	TRUE	15102	15	102	Timilpan
55766	TRUE	15081	15	081	Tecámac
55629	TRUE	15120	15	120	Zumpango
54686	TRUE	15035	15	035	Huehuetoca
54680	TRUE	15035	15	035	Huehuetoca
54687	TRUE	15035	15	035	Huehuetoca
52640	TRUE	15101	15	101	Tianguistenco
52504	TRUE	15012	15	012	Atizapán
56539	TRUE	15039	15	039	Ixtapaluca
52506	TRUE	15012	15	012	Atizapán
52645	TRUE	15101	15	101	Tianguistenco
52500	TRUE	15012	15	012	Atizapán
56570	TRUE	15039	15	039	Ixtapaluca
56586	TRUE	15039	15	039	Ixtapaluca
56980	TRUE	15015	15	015	Atlautla
56723	TRUE	15103	15	103	Tlalmanalco
56680	TRUE	15022	15	022	Cocotitlán
56640	TRUE	15025	15	025	Chalco
56749	TRUE	15103	15	103	Tlalmanalco
56659	TRUE	15083	15	083	Temamatla
56654	TRUE	15083	15	083	Temamatla
56703	TRUE	15103	15	103	Tlalmanalco
56208	TRUE	15099	15	099	Texcoco
56204	TRUE	15099	15	099	Texcoco
51964	TRUE	15107	15	107	Tonatico
52740	TRUE	15062	15	062	Ocoyoacac
52367	TRUE	15072	15	072	Rayón
51400	TRUE	15082	15	082	Tejupilco
51410	TRUE	15082	15	082	Tejupilco
51907	TRUE	15040	15	040	Ixtapan de la Sal
54448	TRUE	15060	15	060	Nicolás Romero
54447	TRUE	15060	15	060	Nicolás Romero
51227	TRUE	15110	15	110	Valle de Bravo
51203	TRUE	15110	15	110	Valle de Bravo
57000	TRUE	15058	15	058	Nezahualcóyotl
57205	TRUE	15058	15	058	Nezahualcóyotl
54440	TRUE	15060	15	060	Nicolás Romero
50640	TRUE	15074	15	074	San Felipe del Progreso
52104	TRUE	15076	15	076	San Mateo Atenco
55743	TRUE	15081	15	081	Tecámac
55957	TRUE	15084	15	084	Temascalapa
55994	TRUE	15084	15	084	Temascalapa
55995	TRUE	15084	15	084	Temascalapa
55607	TRUE	15120	15	120	Zumpango
50485	TRUE	15014	15	014	Atlacomulco
50484	TRUE	15014	15	014	Atlacomulco
50480	TRUE	15014	15	014	Atlacomulco
50474	TRUE	15014	15	014	Atlacomulco
50487	TRUE	15014	15	014	Atlacomulco
50454	TRUE	15014	15	014	Atlacomulco
50457	TRUE	15014	15	014	Atlacomulco
50460	TRUE	15014	15	014	Atlacomulco
50464	TRUE	15014	15	014	Atlacomulco
50456	TRUE	15014	15	014	Atlacomulco
50713	TRUE	15048	15	048	Jocotitlán
50486	TRUE	15014	15	014	Atlacomulco
50760	TRUE	15042	15	042	Ixtlahuaca
50844	TRUE	15047	15	047	Jiquipilco
50550	TRUE	15056	15	056	Morelos
50554	TRUE	15056	15	056	Morelos
50555	TRUE	15056	15	056	Morelos
50583	TRUE	15056	15	056	Morelos
50584	TRUE	15056	15	056	Morelos
50835	TRUE	15047	15	047	Jiquipilco
50590	TRUE	15056	15	056	Morelos
50596	TRUE	15056	15	056	Morelos
50574	TRUE	15056	15	056	Morelos
50836	TRUE	15047	15	047	Jiquipilco
50573	TRUE	15056	15	056	Morelos
50575	TRUE	15056	15	056	Morelos
50563	TRUE	15056	15	056	Morelos
50565	TRUE	15056	15	056	Morelos
50564	TRUE	15056	15	056	Morelos
50655	TRUE	15074	15	074	San Felipe del Progreso
50695	TRUE	15074	15	074	San Felipe del Progreso
50687	TRUE	15074	15	074	San Felipe del Progreso
50686	TRUE	15074	15	074	San Felipe del Progreso
50845	TRUE	15047	15	047	Jiquipilco
50834	TRUE	15047	15	047	Jiquipilco
50843	TRUE	15047	15	047	Jiquipilco
50833	TRUE	15047	15	047	Jiquipilco
50716	TRUE	15048	15	048	Jocotitlán
50736	TRUE	15048	15	048	Jocotitlán
50715	TRUE	15048	15	048	Jocotitlán
50714	TRUE	15048	15	048	Jocotitlán
50737	TRUE	15048	15	048	Jocotitlán
50725	TRUE	15048	15	048	Jocotitlán
50700	TRUE	15048	15	048	Jocotitlán
50734	TRUE	15048	15	048	Jocotitlán
50727	TRUE	15048	15	048	Jocotitlán
50720	TRUE	15048	15	048	Jocotitlán
50726	TRUE	15048	15	048	Jocotitlán
50724	TRUE	15048	15	048	Jocotitlán
50733	TRUE	15048	15	048	Jocotitlán
50846	TRUE	15047	15	047	Jiquipilco
50847	TRUE	15047	15	047	Jiquipilco
50848	TRUE	15047	15	047	Jiquipilco
50830	TRUE	15047	15	047	Jiquipilco
